row,entry_time,exit_time,scenario,symbol,return_pct,gross_price_return_pct,net_if_cost_020pp
26884,2026-08-12T07:00:00+00:00,2026-08-13T07:00:00+00:00,CD12_E2_P15,PAXG/USDT,-1.02824760,-0.82824760,-1.02824760
27389,2026-08-12T07:00:00+00:00,2026-08-12T17:00:00+00:00,CD24_E1_P7,PLUME/USDT,-5.20000000,-5.00000000,-5.20000000
28646,2026-08-12T07:00:00+00:00,2026-08-12T17:00:00+00:00,CD24_E2_P7,PLUME/USDT,-5.20000000,-5.00000000,-5.20000000
290,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S72_SL4_TP8,EDEN/USDT,3.85953992,4.05953992,3.85953992
1048,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S72_SL4_TP12,EDEN/USDT,3.85953992,4.05953992,3.85953992
2515,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S72_SL5_TP12,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
9292,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S78_SL4_TP12,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
9586,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S78_SL4_TP15,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
10751,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S78_SL5_TP15,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
12503,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S80_SL4_TP10,EDEN/USDT,3.85953992,4.05953992,3.85953992
12794,2026-08-12T08:00:00+00:00,2026-08-12T17:00:00+00:00,S80_SL4_TP12,PLUME/USDT,-4.20000000,-4.00000000,-4.20000000
15117,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S80_SL6_TP12,EDEN/USDT,3.85953992,4.05953992,3.85953992
17471,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S82_SL5_TP12,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
18606,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S82_SL6_TP12,EDEN/USDT,3.85953992,4.05953992,3.85953992
18607,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S82_SL6_TP12,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
19168,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL4_TP8,EDEN/USDT,3.85953992,4.05953992,3.85953992
19169,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL4_TP8,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
19447,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL4_TP10,EDEN/USDT,3.85953992,4.05953992,3.85953992
19721,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL4_TP12,EDEN/USDT,3.85953992,4.05953992,3.85953992
19995,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL4_TP15,EDEN/USDT,3.85953992,4.05953992,3.85953992
20270,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL5_TP8,EDEN/USDT,3.85953992,4.05953992,3.85953992
20271,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL5_TP8,RLUSD/USDT,-0.20998901,-0.00998901,-0.20998901
20820,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL5_TP12,EDEN/USDT,3.85953992,4.05953992,3.85953992
21351,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL6_TP8,EDEN/USDT,3.85953992,4.05953992,3.85953992
21892,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,S85_SL6_TP12,EDEN/USDT,3.85953992,4.05953992,3.85953992
22616,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,CD6_E1_P7,EDEN/USDT,3.85953992,4.05953992,3.85953992
24961,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,CD12_E1_P5,EDEN/USDT,3.85953992,4.05953992,3.85953992
25610,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,CD12_E1_P15,MUB/USDT,1.16183513,1.36183513,1.16183513
25884,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,CD12_E2_P5,EDEN/USDT,3.85953992,4.05953992,3.85953992
26121,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,CD12_E2_P7,EDEN/USDT,3.85953992,4.05953992,3.85953992
28144,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,CD24_E1_P15,MUB/USDT,1.16183513,1.36183513,1.16183513
29401,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,CD24_E2_P15,MUB/USDT,1.16183513,1.36183513,1.16183513
30768,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,ROBUST_72_SL5_TP10_CD6_P7,EDEN/USDT,3.85953992,4.05953992,3.85953992
284,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S72_SL4_TP8,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
677,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S72_SL4_TP10,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
1044,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S72_SL4_TP12,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
1049,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL4_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
1412,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S72_SL4_TP15,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
1417,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL4_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
1418,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL4_TP15,SOXLB/USDT,1.37328967,1.57328967,1.37328967
1790,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL5_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
2156,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL5_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
2157,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL5_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
2516,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL5_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
2517,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL5_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
2869,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL5_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
2870,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL5_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
3223,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
3224,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
3586,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
3587,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
3935,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
3936,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
4287,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
4288,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
4289,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S72_SL6_TP15,SOXLB/USDT,1.37328967,1.57328967,1.37328967
4627,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S75_SL4_TP8,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
4630,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL4_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
4980,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S75_SL4_TP10,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
5326,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S75_SL4_TP12,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
5329,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL4_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
5669,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S75_SL4_TP15,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
5674,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL4_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
5675,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL4_TP15,SOXLB/USDT,1.37328967,1.57328967,1.37328967
6013,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
6014,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
6361,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
6362,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
6363,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP10,SOXLB/USDT,1.37328967,1.57328967,1.37328967
6705,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
6706,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
7043,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
7044,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL5_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
7378,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
7379,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
7719,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
7720,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP10,SOXLB/USDT,1.37328967,1.57328967,1.37328967
8050,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
8051,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
8385,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
8386,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S75_SL6_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
8683,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S78_SL4_TP8,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
8687,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL4_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
8688,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL4_TP8,SOXLB/USDT,1.37328967,1.57328967,1.37328967
8991,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S78_SL4_TP10,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
9290,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S78_SL4_TP12,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
9583,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S78_SL4_TP15,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
10182,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL5_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
10183,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL5_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
10471,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL5_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
10472,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL5_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
10473,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL5_TP12,SOXLB/USDT,1.37328967,1.57328967,1.37328967
10752,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL5_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
10753,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL5_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
11043,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL6_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
11337,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL6_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
11616,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL6_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
11617,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL6_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
11890,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S78_SL6_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
12184,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S80_SL4_TP8,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
12190,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL4_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
12797,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S80_SL4_TP12,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
12802,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL4_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
13092,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S80_SL4_TP15,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
13095,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL4_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
13397,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL5_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
13398,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL5_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
13695,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL5_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
13981,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL5_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
14264,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL5_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
14551,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL6_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
14837,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL6_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
14838,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL6_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
15118,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S80_SL6_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
15689,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S82_SL4_TP8,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
15693,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL4_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
15998,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S82_SL4_TP10,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
16002,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL4_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
16295,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S82_SL4_TP12,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
16298,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL4_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
16586,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S82_SL4_TP15,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
16590,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL4_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
16891,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL5_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
16892,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL5_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
17183,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL5_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
17184,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL5_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
17472,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL5_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
17752,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL5_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
17753,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL5_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
18035,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
18036,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP8,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
18325,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
18326,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
18608,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
18609,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP12,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
18885,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
18886,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S82_SL6_TP15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
19164,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S85_SL4_TP8,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
19443,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S85_SL4_TP10,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
19717,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S85_SL4_TP12,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
19990,2026-08-12T09:00:00+00:00,2026-08-12T19:00:00+00:00,S85_SL4_TP15,GPS/USDT,-4.20000000,-4.00000000,-4.20000000
20272,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL5_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
20547,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL5_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
20821,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL5_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
21086,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL5_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
21352,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL6_TP8,GPS/USDT,3.16391437,3.36391437,3.16391437
21623,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL6_TP10,GPS/USDT,3.16391437,3.36391437,3.16391437
21893,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL6_TP12,GPS/USDT,3.16391437,3.36391437,3.16391437
22156,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,S85_SL6_TP15,GPS/USDT,3.16391437,3.36391437,3.16391437
22377,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P5,GPS/USDT,3.16391437,3.36391437,3.16391437
22378,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P5,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
22617,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P7,GPS/USDT,3.16391437,3.36391437,3.16391437
22618,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P7,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
22939,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P10,GPS/USDT,3.16391437,3.36391437,3.16391437
23385,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P15,GPS/USDT,3.16391437,3.36391437,3.16391437
23386,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
23387,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E1_P15,SOXLB/USDT,1.37328967,1.57328967,1.37328967
23667,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P5,GPS/USDT,3.16391437,3.36391437,3.16391437
23668,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P5,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
23907,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P7,GPS/USDT,3.16391437,3.36391437,3.16391437
23908,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P7,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
24232,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P10,GPS/USDT,3.16391437,3.36391437,3.16391437
24233,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P10,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
24682,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P15,GPS/USDT,3.16391437,3.36391437,3.16391437
24683,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
24684,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P15,SOXLB/USDT,1.37328967,1.57328967,1.37328967
24685,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD6_E2_P15,XAUT/USDT,-0.84161883,-0.64161883,-0.84161883
24962,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E1_P5,GPS/USDT,3.16391437,3.36391437,3.16391437
25195,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E1_P7,GPS/USDT,3.16391437,3.36391437,3.16391437
25611,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E1_P15,GPS/USDT,3.16391437,3.36391437,3.16391437
25612,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E1_P15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
25885,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E2_P5,GPS/USDT,3.16391437,3.36391437,3.16391437
26122,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E2_P7,GPS/USDT,3.16391437,3.36391437,3.16391437
26123,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E2_P7,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
26443,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E2_P10,GPS/USDT,3.16391437,3.36391437,3.16391437
26885,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E2_P15,GPS/USDT,3.16391437,3.36391437,3.16391437
26886,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD12_E2_P15,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
27162,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD24_E1_P5,GPS/USDT,3.16391437,3.36391437,3.16391437
27393,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD24_E1_P7,GPS/USDT,3.16391437,3.36391437,3.16391437
27394,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD24_E1_P7,SOL/USDT,-0.96872964,-0.76872964,-0.96872964
28146,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD24_E1_P15,GPS/USDT,3.16391437,3.36391437,3.16391437
28147,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD24_E1_P15,SOXLB/USDT,1.37328967,1.57328967,1.37328967
28419,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD24_E2_P5,GPS/USDT,3.16391437,3.36391437,3.16391437
28650,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,CD24_E2_P7,GPS/USDT,3.16391437,3.36391437,3.16391437
