row,scenario,gross_return_pct,recorded_return_pct,implicit_cost_pp
306,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
307,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
308,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
309,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
310,S72_SL4_TP8,0.7504690431519689,0.550469043151969,0.19999999999999996
311,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
312,S72_SL4_TP8,0.009989012086708549,-0.19001098791329146,0.2
313,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
314,S72_SL4_TP8,2.8059236165237866,2.6059236165237865,0.20000000000000018
315,S72_SL4_TP8,0.019976028765489318,-0.1800239712345107,0.2
316,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
317,S72_SL4_TP8,1.0695187165775444,0.8695187165775444,0.19999999999999996
318,S72_SL4_TP8,0.019984012789775463,-0.18001598721022455,0.2
319,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
320,S72_SL4_TP8,-1.7225351342483708,-1.9225351342483707,0.19999999999999996
321,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
322,S72_SL4_TP8,0.08754012255618449,-0.11245987744381553,0.2
323,S72_SL4_TP8,0.6963357266650094,0.4963357266650094,0.2
324,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
325,S72_SL4_TP8,1.8993352326685642,1.6993352326685642,0.19999999999999996
326,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
